index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
659394,683,5,1365552000.0,935,1,0,0.0,1,7193.662540841408
231837,44,1,0.0,1006,1,1,0.0,1,2590.796580331532
261032,813,4,1360022400.0,718,1,1,0.0,0,7144.735202202136
79657,180,2,0.0,712,1,0,0.0,1,-544.7147148582208
260472,1013,4,1436054400.0,457,1,1,0.0,0,5898.363470406569
220166,577,5,1386115200.0,679,1,1,0.0,0,7012.248977270395
634640,473,6,1388620800.0,358,1,0,0.0,0,3754.592222761622
379760,392,6,0.0,493,1,0,0.0,0,-2152.8067998397737
556305,881,6,0.0,404,1,0,0.0,0,-2765.9889872251033
196934,133,1,0.0,571,1,0,0.0,0,-1357.0260803293686
167907,936,6,0.0,769,1,0,0.0,0,-551.75979444512
298561,839,3,1370908800.0,749,1,1,0.0,0,7438.491840577458
519037,289,2,0.0,479,1,0,0.0,0,-1998.1149025264804
130419,943,3,0.0,799,1,1,0.0,0,1072.9024992455652
211379,534,7,0.0,0,0,0,0.0,0,-6899.531955497493
218205,298,4,1365292800.0,710,1,1,0.0,0,7196.450554739412
510454,888,1,0.0,796,1,1,0.0,1,1189.8959603158937
194038,76,3,0.0,887,1,1,0.0,0,1732.5553524240695
395202,887,5,1391558400.0,843,1,1,0.0,0,7989.363939320733
367587,770,4,0.0,769,1,0,0.0,0,-416.4325006006975
67419,1061,7,1376006400.0,0,0,0,0.0,0,-293.7216829913841
320073,437,2,1368230400.0,688,1,1,0.0,0,7169.07944966368
317165,773,1,1422921600.0,920,1,1,0.0,0,8852.969154377686
542330,758,7,0.0,0,0,0,0.0,0,-6934.718873160834
87327,673,7,1376265600.0,0,0,0,0.0,0,-236.58585435521854
563682,731,5,0.0,967,1,1,0.0,0,2008.047215739508
388010,742,3,1373241600.0,706,1,0,0.0,1,5945.747063078355
380470,232,5,0.0,420,1,1,0.0,1,-1226.065548054029
465487,977,4,0.0,424,1,0,0.0,0,-2544.4435650681803
399224,667,5,1376179200.0,847,1,1,0.0,0,7970.757117812444
611097,7,4,0.0,774,1,0,0.0,0,-277.9019134188029
206673,120,2,0.0,674,1,1,0.0,0,487.78138521957226
193213,98,4,1380585600.0,394,1,1,0.0,0,5378.823538819558
251601,907,1,0.0,1585,1,0,0.0,1,4712.336855299111
251661,339,5,0.0,730,1,1,0.0,0,626.6053814490479
407308,1085,4,0.0,615,1,0,0.0,0,-1398.448407418602
608174,363,3,0.0,783,1,0,0.0,0,-218.06287893646822
426403,114,5,0.0,662,1,1,0.0,0,244.23777800339394
711166,525,1,0.0,1033,1,1,0.0,1,2681.351124623453
710136,983,6,0.0,1659,1,0,0.0,0,4847.169817790608
219177,1038,5,0.0,550,1,1,0.0,0,-568.3182736375147
300234,1046,6,0.0,443,1,0,0.0,0,-2550.5513486362024
353888,940,2,0.0,735,1,1,0.0,1,756.3732643973244
463076,537,1,0.0,750,1,1,0.0,0,943.8880146634747
271993,847,6,1397088000.0,1263,1,0,0.0,0,9246.317531989931
673123,962,5,1399593600.0,1027,1,1,0.0,0,9133.711140188814
565567,592,6,0.0,378,1,0,0.0,0,-2882.3767007286397
637110,119,2,0.0,769,1,0,0.0,0,-211.64286664515294
251175,76,1,0.0,1182,1,1,0.0,0,3638.4420838408687
24407,168,7,0.0,0,0,0,0.0,0,-6845.06376246203
312335,366,3,1394582400.0,729,1,1,0.0,0,7500.057800054336
89725,581,6,0.0,303,1,0,0.0,0,-3332.648166949766
171806,1002,1,1433376000.0,0,0,0,0.0,1,349.0917688389454
537643,746,7,0.0,0,0,0,0.0,0,-6932.945370022206
671840,484,3,1377993600.0,578,1,1,0.0,0,6481.461146589339
165696,86,6,1391817600.0,447,1,0,0.0,0,4371.061107336966
144302,367,1,1375833600.0,475,1,0,0.0,1,4723.379692880594
193671,412,7,0.0,0,0,0,0.0,0,-6881.757346937133
329481,543,7,1365379200.0,0,0,0,0.0,1,-255.25285453193192
22407,771,5,0.0,735,1,0,0.0,0,-676.8411547215392
135387,170,1,0.0,638,1,1,0.0,1,336.3296579937478
438218,704,1,1383436800.0,1144,1,0,0.0,0,8758.506030448054
38270,1049,6,0.0,732,1,0,0.0,0,-791.8994295021248
571013,248,7,0.0,0,0,0,0.0,0,-6861.293311782924
157939,913,1,1415404800.0,1080,1,0,0.0,1,8514.341252259095
137657,631,4,1409529600.0,574,1,1,0.0,0,6537.061607347675
355983,335,5,1394409600.0,1788,1,1,0.0,0,13827.982606815774
650459,131,7,1376006400.0,0,0,0,0.0,0,-164.3656714958397
657679,454,6,0.0,239,1,0,0.0,0,-3708.217783183014
85259,420,7,0.0,0,0,0,0.0,0,-6881.986071400077
523124,1096,7,0.0,0,0,0,0.0,0,-6983.379624159213
142387,573,7,0.0,0,0,0,0.0,0,-6904.57573987971
364060,756,7,1391385600.0,0,0,0,0.0,0,-177.53167252572075
87344,599,2,0.0,910,1,1,0.0,0,1854.2647344390398
410091,610,6,0.0,350,1,0,0.0,0,-3053.8609745958374
118455,306,1,1412208000.0,452,1,0,0.0,0,4751.717447830032
427158,812,7,1409702400.0,0,0,0,0.0,0,-97.22982896791018
654926,571,6,1385856000.0,643,1,0,0.0,0,5459.368286136493
72975,240,5,0.0,437,1,1,0.0,0,-1138.7278467836622
163597,446,4,0.0,572,1,0,0.0,0,-1565.4587320625678
555946,540,5,0.0,362,1,0,0.0,0,-2915.5200234260415
437983,544,5,0.0,1631,1,0,0.0,0,4799.225606633942
259434,189,1,0.0,0,0,0,0.0,0,-6510.940526430358
568537,154,3,0.0,606,1,0,0.0,1,-1246.0457822752232
167241,695,4,0.0,589,1,1,0.0,0,-224.71635633844107
406650,173,3,1396742400.0,1103,1,1,0.0,0,9811.182704055518
49091,198,4,1393891200.0,373,1,1,0.0,0,5302.551007704237
135112,521,3,0.0,400,1,0,0.0,0,-2565.11809799437
339622,603,1,0.0,1139,1,1,0.0,0,3300.160231986464
461048,73,1,0.0,469,1,0,0.0,1,-1953.2006320110668
334183,349,7,1391385600.0,0,0,0,0.0,0,-118.4840489320668
582687,944,5,1438732800.0,1165,1,1,0.0,0,10166.019797463137
618621,101,5,0.0,754,1,0,0.0,0,-469.653480809201
21055,323,7,1376265600.0,0,0,0,0.0,0,-185.46085711463274
572711,152,4,0.0,0,0,0,0.0,0,-6677.857304629226
211196,386,3,1433462400.0,597,1,1,0.0,0,6884.366723519156
103936,522,6,1388707200.0,696,1,0,0.0,0,5807.18993689652
340043,338,2,1367539200.0,871,1,1,0.0,0,8292.319851215503
511581,488,6,0.0,342,1,0,0.0,0,-3085.7378822534038
31160,870,1,0.0,1005,1,1,0.0,1,2467.115473107512
41816,926,4,0.0,399,1,0,0.0,0,-2685.4304618064957
564939,230,4,0.0,958,1,1,0.0,0,2082.223430411309
196861,320,2,1412553600.0,2342,1,0,0.0,0,16183.580152509436
652033,649,4,0.0,383,1,1,0.0,0,-1474.5007622650955
533774,46,1,1393804800.0,940,1,1,0.0,1,8953.828555464828
363420,1061,7,0.0,0,0,0,0.0,0,-6976.9583555881545
476530,785,3,0.0,328,1,0,0.0,0,-3043.864232129081
390111,692,2,1449273600.0,745,1,0,0.0,0,6598.228970762949
119456,291,6,0.0,458,1,0,0.0,0,-2348.7583206703343
349768,140,3,1386288000.0,858,1,0,0.0,0,7002.912681269628
648916,761,2,0.0,905,1,0,0.0,0,522.2685128119765
84616,281,1,1365638400.0,606,1,1,0.0,0,6739.0881831439865
81715,417,4,0.0,731,1,0,0.0,0,-594.0005330119575
345719,534,4,1375920000.0,459,1,0,0.0,1,4431.105651228573
299563,614,1,1412208000.0,898,1,0,0.0,0,7416.934090825483
217362,22,1,1399248000.0,635,1,1,0.0,0,7114.83827236768
163237,354,2,0.0,716,1,1,0.0,1,727.1505136242149
582624,6,7,0.0,0,0,0,0.0,0,-6826.435068976047
159916,66,5,0.0,539,1,0,0.0,0,-1767.6716513236179
35420,697,4,0.0,0,0,0,0.0,1,-6734.510691375352
450298,38,6,0.0,593,1,0,0.0,0,-1494.3686498409525
608455,1070,7,1376265600.0,0,0,0,0.0,0,-298.3890273428342
555347,778,1,1430438400.0,978,1,1,0.0,1,9256.77008341374
440894,1098,4,0.0,743,1,1,0.0,1,668.3828990763805
544195,25,6,0.0,1166,1,0,0.0,0,1990.002283700699
677992,9,7,0.0,0,0,0,0.0,0,-6827.683799442172
417150,889,4,1415491200.0,469,1,0,0.0,0,4614.64902588982
651197,597,4,1449100800.0,623,1,0,0.0,0,5754.181243215488
556535,560,5,1415318400.0,1542,1,0,0.0,1,11143.91610010609
368791,799,3,0.0,927,1,1,0.0,0,1869.7840867924906
588029,1026,7,0.0,0,0,0,0.0,0,-6973.822868284387
150159,1052,3,1386288000.0,639,1,0,0.0,0,5541.566549869048
504532,408,3,0.0,414,1,0,0.0,1,-2449.367165682253
631678,430,4,0.0,592,1,0,0.0,0,-1445.5684615875061
395984,951,3,0.0,710,1,1,0.0,0,528.4408832073514
74404,698,6,0.0,1836,1,0,0.0,0,5969.766053291899
451633,567,4,1438387200.0,641,1,1,0.0,0,7091.026260156003
423779,764,2,0.0,376,1,0,0.0,0,-2692.0576106535063
130569,83,6,1357430400.0,294,1,0,0.0,0,3274.745363804056
596660,989,1,0.0,770,1,1,0.0,0,999.0343645187604
610589,382,7,0.0,0,0,0,0.0,0,-6880.98831679011
360387,251,1,0.0,2751,1,1,0.0,0,13150.259142883482
117149,152,4,0.0,0,0,0,0.0,1,-6656.482821400718
565940,190,3,0.0,598,1,1,0.0,1,-26.457915712212525
697133,609,3,0.0,458,1,0,0.0,0,-2230.050142143681
515889,276,1,1373414400.0,726,1,1,0.0,0,7503.362790565064
668997,558,7,0.0,0,0,0,0.0,0,-6906.91133730817
659997,865,4,1357603200.0,588,1,1,0.0,1,6349.2700553912555
367542,5,7,0.0,0,0,0,0.0,0,-6824.4517184403085
178509,649,4,1401753600.0,401,1,1,0.0,0,5444.682896559839
682009,859,6,0.0,798,1,0,0.0,0,-368.73993430189057
32506,625,5,0.0,668,1,1,0.0,0,210.2645556809257
31036,846,6,1359849600.0,573,1,0,0.0,0,4873.179664921966
380863,974,4,0.0,1515,1,0,0.0,0,4088.957231420628
24882,333,2,0.0,1406,1,0,0.0,0,3635.0337573518473
127390,945,2,1359936000.0,594,1,0,0.0,1,5229.724917637718
561460,439,6,0.0,675,1,0,0.0,0,-1054.7623967404825
116446,117,1,0.0,665,1,1,0.0,0,490.80240200437584
229825,1013,3,0.0,371,1,0,0.0,0,-2813.2909789949426
530223,66,6,0.0,520,1,0,0.0,0,-1942.8673349614255
400452,1105,2,0.0,550,1,1,0.0,0,-409.9633690536175
64881,678,6,0.0,686,1,0,0.0,0,-1018.1713714926454
665218,492,6,1407024000.0,1131,1,0,0.0,0,8540.042247792819
18365,1110,1,0.0,434,1,0,0.0,0,-2329.4593852972953
536669,393,5,0.0,617,1,1,0.0,1,-53.08495178582507
336983,283,3,0.0,650,1,0,0.0,0,-1012.7017555311331
511511,30,2,1410220800.0,643,1,0,0.0,0,5883.148600790596
349026,883,1,1396915200.0,530,1,1,0.0,1,6357.192123377757
160861,466,4,0.0,801,1,1,0.0,0,1097.176494879097
630899,857,7,1412726400.0,0,0,0,0.0,1,-73.31063953827652
59820,568,4,0.0,341,1,0,0.0,0,-2986.455303174867
633188,262,6,1446854400.0,3371,1,0,0.0,0,22383.995181622013
699708,1017,7,1396656000.0,0,0,0,0.0,0,-192.51495387868636
196167,376,7,0.0,0,0,0,0.0,0,-6876.578395783505
84680,288,2,0.0,360,1,1,0.0,1,-1426.785898193296
600474,328,7,1438473600.0,0,0,0,0.0,0,110.89164047730901
340911,589,5,1364774400.0,281,1,0,0.0,1,3230.4897476964825
38828,283,7,1378425600.0,0,0,0,0.0,0,-169.34760449917303
494961,437,5,0.0,675,1,1,0.0,1,293.50064959531755
405211,761,2,0.0,1141,1,1,0.0,0,3232.4063683572977
323938,668,6,1381190400.0,954,1,0,0.0,0,7316.118763764759
151509,162,1,1383436800.0,498,1,0,0.0,0,4912.184074958445
550200,289,3,0.0,528,1,1,0.0,0,-483.63720841080885
144049,206,1,1448928000.0,1063,1,1,0.0,0,9931.922796030714
571489,211,7,0.0,0,0,0,0.0,0,-6855.952637590863
709539,97,3,1399075200.0,783,1,1,0.0,0,7885.601435206997
182261,323,5,0.0,628,1,0,0.0,0,-1263.9515170482427
164828,249,7,0.0,0,0,0,0.0,0,-6857.964982852742
86591,142,3,0.0,516,1,0,0.0,0,-1804.785904017942
572793,581,6,0.0,269,1,0,0.0,0,-3543.465990758649
157349,877,7,0.0,0,0,0,0.0,0,-6948.617232579289
505682,889,2,0.0,484,1,1,0.0,0,-780.8786342087224
359229,731,3,0.0,803,1,0,0.0,0,-147.51198745286
512031,345,3,0.0,389,1,0,0.0,0,-2609.7865696253994
178050,426,3,1370217600.0,772,1,1,0.0,0,7635.643361728707
43502,924,7,0.0,0,0,0,0.0,0,-6954.433138082916
618543,662,7,0.0,0,0,0,0.0,0,-6921.503031928292
307696,816,3,0.0,663,1,0,0.0,0,-1010.416906749354
266612,242,7,1407283200.0,0,0,0,0.0,0,-25.264812728089055
280339,593,7,0.0,0,0,0,0.0,0,-6908.644246163854
52619,445,3,1415232000.0,952,1,0,0.0,0,7673.353159245055
417708,483,4,0.0,588,1,0,0.0,1,-1458.2317161548035
511916,771,4,1401753600.0,759,1,1,0.0,1,7617.988703005137
492356,31,3,1438646400.0,541,1,0,0.0,1,5362.066944199595
189051,967,7,0.0,0,0,0,0.0,0,-6961.889005195889
458740,608,6,0.0,427,1,0,0.0,0,-2585.901130024424
335807,733,3,0.0,1863,1,0,0.0,1,6313.67226431898
256126,891,5,0.0,1000,1,0,0.0,0,914.774642054911
205590,430,6,0.0,646,1,0,0.0,0,-1226.7121832230687
93617,640,2,0.0,856,1,1,0.0,0,1520.0198292749592
130310,877,1,1389484800.0,1201,1,1,0.0,0,10385.416401906074
104547,950,6,1443657600.0,390,1,0,0.0,0,4151.961595919064
598959,698,5,0.0,1981,1,0,0.0,0,6903.271231020665
166505,521,7,0.0,0,0,0,0.0,0,-6897.2704108934495
435154,991,6,0.0,599,1,0,0.0,0,-1595.4281382236186
30752,57,7,1438473600.0,0,0,0,0.0,0,154.909260486721
8015,112,4,0.0,754,1,1,0.0,0,863.9041224577177
47102,623,2,0.0,1193,1,1,0.0,0,3571.513179873763
236884,917,6,0.0,512,1,0,0.0,0,-2111.9208707947228
418010,918,6,1407024000.0,334,1,0,0.0,0,3635.6159107021676
480928,481,3,0.0,459,1,1,0.0,0,-930.2343107356573
103155,577,2,0.0,553,1,1,0.0,0,-312.91346245795467
468554,22,1,0.0,602,1,1,0.0,0,118.53478493562761
302038,480,2,0.0,753,1,1,0.0,0,915.2081017630917
57800,195,7,1380758400.0,0,0,0,0.0,0,-145.47191278318223
395137,47,1,1420502400.0,1277,1,1,0.0,0,11115.650468968233
370853,224,1,0.0,1016,1,0,0.0,1,1350.9987176611921
314832,849,1,0.0,1080,1,1,0.0,0,2906.1728859709247
161490,925,3,0.0,1413,1,1,0.0,0,4807.773906338328
173972,688,4,1378339200.0,0,0,0,0.0,0,-59.84273304680573
220336,638,1,0.0,548,1,1,0.0,1,-279.1149532688223
704233,554,2,0.0,668,1,1,0.0,0,384.360666878767
315580,1104,1,1441238400.0,375,1,0,0.0,0,4307.618779848192
267963,242,6,0.0,271,1,0,0.0,0,-3479.7322587374374
311785,453,5,0.0,567,1,0,0.0,0,-1654.659816042611
584398,36,3,1362355200.0,1060,1,0,0.0,1,8145.180293236836
262514,772,5,0.0,483,1,0,0.0,0,-2210.959149347361
279910,728,3,1418256000.0,417,1,1,0.0,0,5666.318180803538
597005,355,5,0.0,1380,1,1,0.0,0,4572.724258079094
655953,996,3,0.0,713,1,1,0.0,0,537.9549992991188
196385,854,4,0.0,714,1,1,0.0,0,511.94780916599666
565337,786,2,0.0,619,1,1,0.0,0,54.16173794506358
418841,1074,1,1362528000.0,577,1,1,0.0,0,6430.285887510471
452099,493,1,0.0,571,1,0,0.0,0,-1411.2105914558206
618895,44,2,0.0,587,1,0,0.0,0,-1307.040355091577
500008,1051,4,0.0,1163,1,1,0.0,1,3227.8679024144994
708828,737,5,0.0,928,1,1,0.0,0,1768.856574661816
224884,932,5,1375488000.0,888,1,1,0.0,0,8179.852949616236
104145,138,4,0.0,969,1,1,0.0,0,2166.322292540651
227535,873,5,0.0,426,1,0,0.0,0,-2571.7556633550817
556355,436,5,0.0,620,1,1,0.0,1,-41.227570293022836
89224,921,7,0.0,0,0,0,0.0,0,-6954.390692283201
163124,496,7,0.0,0,0,0,0.0,0,-6893.630190749437
693856,586,1,1383350400.0,0,0,0,0.0,0,144.35971263258853
458395,386,7,0.0,0,0,0,0.0,0,-6880.264905813756
583365,11,2,0.0,1182,1,0,0.0,1,2332.54484624397
425561,932,6,0.0,496,1,0,0.0,0,-2212.9656061129035
6947,218,6,1428105600.0,367,1,0,0.0,0,4043.209988700938
60481,694,2,0.0,790,1,1,0.0,0,1111.2853742283478
265408,710,1,0.0,445,1,1,0.0,0,-933.5226163803536
565971,39,1,1394496000.0,1038,1,1,0.0,0,9536.187713753505
361851,766,7,0.0,0,0,0,0.0,0,-6934.331442566338
228464,235,5,1394409600.0,0,0,1,0.0,0,1300.0231042171736
496865,372,4,1401753600.0,725,1,1,0.0,0,7451.586695387022
614155,189,5,0.0,730,1,0,0.0,0,-628.2243291208442
490113,696,4,1386806400.0,1035,1,0,0.0,0,7943.378278007537
703760,352,3,0.0,699,1,0,0.0,0,-727.9313665681684
624908,1105,1,1433376000.0,0,0,0,0.0,1,330.33924727848444
426764,86,2,1433116800.0,694,1,1,0.0,1,7587.856612136785
213436,936,7,1446336000.0,0,0,0,0.0,0,64.54664267984936
21038,524,5,0.0,777,1,1,0.0,1,905.0483385262278
687470,923,6,0.0,592,1,0,0.0,0,-1630.3159576066428
613835,449,3,0.0,1277,1,0,0.0,0,2772.5166723199864
378285,730,6,0.0,826,1,0,0.0,0,-177.29538218256403
99753,68,2,1396396800.0,1141,1,1,0.0,0,10114.82778382987
171416,199,6,1362700800.0,606,1,0,0.0,0,5179.8918832227655
101022,730,1,1378944000.0,943,1,0,0.0,0,7513.930907768999
410246,145,6,0.0,1123,1,0,0.0,0,1712.4140453590962
468810,1036,4,1420070400.0,0,0,0,0.0,1,107.45741834312685
330007,458,1,1412208000.0,566,1,0,0.0,0,5420.963683952473
149134,818,2,0.0,474,1,0,0.0,0,-2101.7629670703873
624906,324,2,1401926400.0,1042,1,1,0.0,0,9498.379012916961
107890,27,7,0.0,0,0,0,0.0,0,-6825.409713762865
534902,260,6,1359763200.0,844,1,0,0.0,0,6600.524080596829
607425,882,5,1375488000.0,1309,1,1,0.0,0,10743.085139909748
562696,1001,3,0.0,668,1,1,0.0,0,264.4727954894988
450972,287,4,1357603200.0,859,1,1,0.0,1,8081.973377049529
651336,2,1,0.0,556,1,0,0.0,0,-1433.173578025735
224740,361,6,0.0,657,1,0,0.0,0,-1150.039132155206
531672,618,7,1402099200.0,0,0,0,0.0,0,-107.0142183955877
151071,415,6,0.0,571,1,0,0.0,0,-1680.00804692552
698218,1023,5,1412121600.0,654,1,1,0.0,0,6918.024415478017
527999,88,2,0.0,809,1,1,0.0,1,1327.807945391275
27972,299,5,1402012800.0,866,1,1,0.0,0,8268.017507411128
535043,544,7,1398902400.0,0,0,0,0.0,0,-111.87446858367184
61109,726,2,1385942400.0,957,1,0,0.0,1,7594.8867390210335
617379,848,5,0.0,715,1,1,0.0,1,476.2460268835257
569066,627,1,0.0,598,1,1,0.0,0,5.965445802023169
493198,279,6,1368144000.0,739,1,0,0.0,0,6000.5257261044
581138,916,1,0.0,773,1,1,0.0,0,1027.949260028463
256770,1098,7,0.0,0,0,0,0.0,0,-6981.391268293424
67822,352,6,0.0,660,1,0,0.0,0,-1129.1602981322267
569472,261,2,0.0,747,1,0,0.0,0,-365.3159462727099
600135,289,3,0.0,456,1,0,0.0,0,-2195.15412199016
490699,78,3,0.0,431,1,0,0.0,0,-2315.7152444532994
57522,458,3,0.0,523,1,0,0.0,0,-1807.6310205808031
75045,960,7,0.0,0,0,0,0.0,0,-6959.903114282684
446807,666,3,1365724800.0,700,1,1,0.0,0,7139.172141842041
308931,1042,7,0.0,0,0,0,0.0,0,-6973.747889885051
609264,146,4,0.0,624,1,0,0.0,0,-1209.822695884267
50185,243,2,0.0,1224,1,1,0.0,0,3814.8293457449863
128899,1055,7,1407283200.0,0,0,0,0.0,0,-141.52731328070604
604909,301,3,0.0,560,1,1,0.0,1,-273.8292357112523
571874,536,5,0.0,860,1,0,0.0,1,129.76821783383457
211000,201,7,1412726400.0,0,0,0,0.0,0,7.560717011652741
535748,785,6,1388707200.0,743,1,0,0.0,0,6051.222399772208
28835,625,4,0.0,684,1,1,0.0,0,364.08844100719944
410188,126,2,1386028800.0,212,1,0,0.0,0,3132.6211598997043
160036,288,5,0.0,411,1,0,0.0,0,-2577.85958448714
230429,512,4,1383523200.0,1268,1,1,0.0,0,10646.054464908302
536457,920,3,0.0,590,1,0,0.0,0,-1471.1664957472176
412841,261,7,0.0,0,0,0,0.0,0,-6861.818863216821
294218,669,5,0.0,408,1,0,0.0,0,-2652.280375143109
445913,989,1,1362528000.0,678,1,1,0.0,0,7056.316978928045
523640,179,2,0.0,952,1,0,0.0,0,893.1263344402478
250536,700,1,1375574400.0,440,1,1,0.0,0,5716.262325150677
62728,85,4,1410307200.0,978,1,1,0.0,0,9076.28501390748
173950,1047,1,0.0,646,1,1,0.0,0,240.4679409289738
662294,763,6,1385856000.0,597,1,0,0.0,0,5151.934088629759
312922,637,3,1391472000.0,639,1,1,0.0,0,6898.690180398439
676377,256,1,1420502400.0,1342,1,1,0.0,0,11478.193628455308
403798,528,4,0.0,825,1,0,0.0,0,-41.35776249401806
638552,985,5,1404259200.0,828,1,1,0.0,0,7943.605435752684
381734,146,3,1404518400.0,731,1,1,0.0,0,7591.642801698738
492904,189,4,0.0,716,1,0,0.0,1,-638.2871335217951
173073,1097,3,1386288000.0,2563,1,0,0.0,0,17230.96313721629
167758,969,3,0.0,701,1,0,0.0,0,-800.3177965360055
568877,826,2,0.0,832,1,1,0.0,0,1343.191093461779
231610,442,7,1436140800.0,0,0,0,0.0,0,86.25167301088732
133912,698,6,0.0,1683,1,0,0.0,0,5039.162572054701
496569,461,3,0.0,515,1,1,0.0,0,-587.0521674547381
432892,771,5,0.0,725,1,1,0.0,0,532.2571533776718
415402,1060,1,1441152000.0,762,1,0,0.0,0,6665.2942366597645
661374,753,6,1441411200.0,684,1,0,0.0,0,5951.992223173177
615750,598,2,1396396800.0,791,1,1,0.0,0,7906.188672019985
103095,709,1,0.0,1707,1,1,0.0,0,6739.771105512556
201629,798,2,0.0,843,1,0,0.0,0,143.84684107083467
366716,105,4,1423008000.0,621,1,1,0.0,1,6979.719691491854
637975,942,4,1430524800.0,464,1,1,0.0,0,5921.09840441663
345166,212,3,1409788800.0,512,1,0,0.0,0,5003.2997378670125
16321,616,6,0.0,550,1,0,0.0,0,-1835.5509848708125
433662,923,6,0.0,544,1,0,0.0,0,-1919.940378348795
490494,463,5,0.0,727,1,0,0.0,1,-667.5046637086034
389279,684,3,0.0,454,1,0,0.0,0,-2262.5682081090354
90964,450,4,1423267200.0,1332,1,1,0.0,0,11238.224883905888
65968,836,7,0.0,0,0,0,0.0,0,-6941.913393567124
360298,9,3,1378771200.0,544,1,1,0.0,0,6349.82735536696
423839,232,4,1402444800.0,328,1,1,0.0,0,5062.407292443001
501872,731,6,1373328000.0,823,1,0,0.0,0,6470.968301733327
526861,670,5,1376179200.0,777,1,1,0.0,0,7543.698971330275
184829,142,5,0.0,602,1,0,0.0,0,-1395.8828725166322
80921,12,3,0.0,1086,1,1,0.0,1,2969.9779961482536
194016,1058,6,0.0,458,1,0,0.0,0,-2460.1908862561613
492175,409,4,1368316800.0,574,1,1,0.0,0,6366.005048811602
669549,157,2,0.0,1573,1,1,0.0,0,5943.545424475352
709881,803,1,0.0,455,1,0,0.0,0,-2163.3646902546434
112363,497,2,0.0,831,1,0,0.0,1,132.62119349600653
408789,730,2,1407110400.0,829,1,0,0.0,0,6898.512003899913
414985,799,7,0.0,0,0,0,0.0,0,-6939.552658874073
317066,902,1,0.0,700,1,1,0.0,0,588.4586708891547
679102,946,3,1417564800.0,446,1,0,0.0,0,4530.952763794075
117588,248,4,1402444800.0,1123,1,1,0.0,0,9895.559445233775
305944,528,1,1404691200.0,973,1,0,0.0,1,7866.215640894686
486422,1057,4,1386547200.0,672,1,1,0.0,0,6956.707098838594
655847,171,2,1410480000.0,921,1,0,0.0,0,7552.781204039445
221748,370,2,1414972800.0,507,1,0,0.0,0,5032.832926539132
404435,890,5,0.0,491,1,0,0.0,0,-2180.585535495662
212012,100,4,0.0,565,1,0,0.0,0,-1558.4454429088964
600328,882,1,1407801600.0,855,1,0,0.0,0,7092.856483593206
96969,874,2,1433116800.0,513,1,1,0.0,0,6359.060025945887
588128,1010,4,0.0,755,1,1,0.0,1,752.7845121159671
463068,887,5,0.0,606,1,1,0.0,0,-208.16432913752578
576189,467,6,0.0,1434,1,0,0.0,0,3555.066213491188
472241,568,2,0.0,478,1,1,0.0,0,-770.6977595498274
141700,706,6,0.0,623,1,0,0.0,0,-1405.8529976466834
358982,1104,3,0.0,368,1,1,0.0,0,-1572.3792144298995
107558,564,7,0.0,0,0,0,0.0,0,-6902.977887694265
151783,362,2,1368230400.0,1323,1,1,0.0,0,11041.549195913787
24736,301,6,0.0,437,1,0,0.0,0,-2477.053070637046
645953,72,2,0.0,425,1,0,0.0,0,-2296.1225209704708
699988,113,1,0.0,531,1,0,0.0,0,-1601.6000308208922
581476,1110,1,0.0,714,1,1,0.0,0,641.258607748543
689536,234,7,1405123200.0,0,0,0,0.0,0,-38.21219410705271
411784,745,2,1367452800.0,880,1,1,0.0,1,8304.685810213723
48210,1055,2,0.0,1116,1,1,0.0,0,3041.0133342624076
484571,1023,4,0.0,521,1,1,0.0,0,-688.1853050244936
140035,738,7,1392076800.0,0,0,0,0.0,0,-169.6602945310833
231969,938,3,0.0,934,1,1,0.0,0,1893.4283308520962
66664,744,3,1417564800.0,707,1,0,0.0,0,6152.000509602464
85296,7,7,0.0,0,0,0,0.0,0,-6822.327489898083
420153,122,2,0.0,624,1,1,0.0,0,181.7147616848015
510335,737,3,0.0,732,1,0,0.0,0,-581.2831960455669
96815,18,5,0.0,705,1,0,0.0,0,-751.0760745770467
197214,503,2,1372982400.0,412,1,0,0.0,0,4232.451377594026
638544,163,7,0.0,0,0,0,0.0,0,-6849.592219502521
198646,842,3,0.0,1029,1,1,0.0,0,2485.0904604574835
297446,45,7,1357689600.0,0,0,0,0.0,0,-237.85523726602423
673300,180,6,1399161600.0,876,1,0,0.0,0,6996.711437285353
478057,690,4,0.0,1027,1,1,0.0,0,2435.9725566617717
533325,905,4,0.0,1450,1,1,0.0,1,4993.360569248914
430864,297,7,1430697600.0,0,0,0,0.0,0,79.06621154465483
212876,444,5,1433203200.0,1482,1,1,0.0,0,12141.619826538205
423508,105,3,0.0,560,1,0,0.0,0,-1534.8435022058484
141883,347,1,1375574400.0,370,1,1,0.0,0,5342.64950305639
399633,454,3,1386288000.0,795,1,0,0.0,0,6574.148079536103
16379,879,3,0.0,240,1,0,0.0,0,-3588.465023390252
625637,480,2,0.0,756,1,1,0.0,1,948.1581018379775
271833,445,3,1394323200.0,1370,1,1,0.0,0,11384.40514908583
193171,30,4,1430611200.0,804,1,1,0.0,0,8123.9386836468975
117189,1015,4,1446768000.0,453,1,0,0.0,0,4653.601086517628
481969,910,4,0.0,469,1,0,0.0,0,-2261.348896660188
